,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
3629,1369,SLV,1197,15818,Barrio la playa ,2,1,62,1,1,20.0,1,500.0,,,500.0
3630,1368,SLV,1197,15827,Barrio la playa,2,1,31,4,1,,1,500.0,1.0,200.0,500.0
3631,1367,SLV,1197,15827,Barrio la playa,2,1,48,3,1,100.0,1,400.0,1.0,200.0,400.0
3632,1366,SLV,1197,15827,Barrio la playa,2,1,59,0,0,,1,4.0,1.0,500.0,4.0
3633,1365,SLV,1197,15818,Barrio La Playa,2,2,57,3,0,,1,25.0,1.0,300.0,25.0
3634,1364,SLV,1197,15818,Barrio La Playa,2,1,78,4,1,30.0,1,100.0,,,100.0
3635,1363,SLV,1197,15818,Barrio la playa,2,1,27,3,1,75.0,1,1000.0,1.0,30.0,1000.0
3636,1362,SLV,1197,15818,Barrio la playa,2,1,23,5,0,,1,25.0,1.0,250.0,25.0
3637,1361,SLV,1197,15818,Barrio la playita,2,1,60,4,0,,1,100.0,,,100.0
3638,1360,SLV,1197,15818,Barrio la playa,2,1,55,3,0,,1,0.0,,,0.0
3639,1359,SLV,1197,15818,Barrio la playa,2,1,45,5,0,,1,0.0,1.0,200.0,0.0
3640,1358,SLV,1197,15818,Barrio La Playa,2,1,49,6,1,75.0,1,200.0,,,200.0
3641,1357,SLV,1197,15818,Barrio el centro,2,1,62,3,1,100.0,1,500.0,,,500.0
3642,1356,SLV,1197,15818,Puerto el triunfo,2,1,44,3,0,,1,60.0,1.0,240.0,60.0
3643,1355,SLV,1197,15818,Barrio la playa,2,1,57,2,0,,1,25.0,1.0,100.0,25.0
3644,1354,SLV,1197,15818, Barrio la playa,2,1,53,3,0,,1,60.0,1.0,200.0,60.0
3645,1353,SLV,1197,15818,Barrio la playa,2,1,71,2,1,,1,180.0,1.0,60.0,180.0
3646,1352,SLV,1197,15818,El tercio,1,2,44,4,1,,1,97.0,1.0,200.0,97.0
3647,1351,SLV,1197,15818,Las palmeras,1,1,41,5,1,,1,0.0,1.0,450.0,0.0
3648,1350,SLV,1197,15818,Las palmeras,1,1,27,5,0,,1,0.0,1.0,250.0,0.0
3649,1349,SLV,1197,15818,Comunidad el tercio,1,1,55,4,0,,1,45.0,1.0,180.0,45.0
3650,1348,SLV,1197,15818,Comunidad las palmeras,1,2,42,5,1,,1,0.0,1.0,375.0,0.0
3651,1347,SLV,1197,15818,Comunidad las palmeras ,1,2,61,2,1,100.0,1,600.0,1.0,400.0,600.0
3652,1346,SLV,1197,15827,Barrio la playa,2,1,91,1,1,10.0,1,1000.0,1.0,200.0,1000.0
3653,1345,SLV,1197,15827,Barrio la playa,2,2,73,0,1,,1,10.0,1.0,150.0,10.0
3654,1344,SLV,1197,15827,Barrio la playa,2,2,48,4,1,,1,50.0,1.0,600.0,50.0
3655,1343,SLV,1197,15827,Barrio la playa,2,1,24,5,0,,1,100.0,1.0,200.0,100.0
3656,1342,SLV,1197,15818,Barrio la Playa,2,1,70,4,1,,1,0.0,1.0,360.0,0.0
3657,1341,SLV,1197,15812,Caserio,1,2,24,10,1,10.0,1,300.0,1.0,800.0,300.0
3658,1340,SLV,1197,15812,Caserio,1,2,22,11,0,,1,10.0,1.0,200.0,10.0
3659,1339,SLV,1197,15812,Caserio,1,1,36,7,0,,1,100.0,1.0,300.0,100.0
3660,1338,SLV,1197,15812,Comunidad,2,1,72,7,0,,1,40.0,1.0,150.0,40.0
3661,1337,SLV,1197,15812,Tierra blanca,1,1,64,0,0,,1,50.0,,,50.0
3662,1336,SLV,1197,15812,Tierra blanca,1,1,47,8,0,,1,0.0,,,0.0
3663,1335,SLV,1197,15812,Tierra blanca,1,1,58,3,1,,1,150.0,1.0,600.0,150.0
3664,1334,SLV,1197,15812,Tierra blanca ,1,2,52,5,0,,1,165.0,,,165.0
3665,1333,SLV,1197,15812,Tierra blanca,1,2,56,2,1,,1,0.0,1.0,200.0,0.0
3666,1332,SLV,1197,15812,Tierra blanca,1,2,35,6,1,,1,150.0,,,150.0
3667,1331,SLV,1197,15812,Tierra blanco,1,2,27,2,1,,1,50.0,1.0,200.0,50.0
3668,1330,SLV,1197,15812,Tierra blsnca,1,1,50,2,0,,1,360.0,1.0,200.0,360.0
3669,1329,SLV,1197,15812,Tierra blanca ,1,2,60,5,1,25.0,1,300.0,1.0,100.0,300.0
3670,1328,SLV,1197,15812,Tierra blanca,1,2,26,2,1,,1,2000.0,1.0,600.0,2000.0
3671,1327,SLV,1197,15812,Tierra blanca,1,1,45,4,1,10.0,1,100.0,1.0,300.0,100.0
3672,1326,SLV,1197,15812,Tierra Blanca,1,1,49,5,1,20.0,1,25.0,,,25.0
3673,1325,SLV,1197,15812,Tierra Blanca,1,1,56,3,1,50.0,1,0.0,1.0,600.0,0.0
3674,1324,SLV,1197,15812,Salinas de sisiguayo,1,2,35,4,0,,1,10.0,1.0,300.0,10.0
3675,1323,SLV,1197,15812,Salinas de Sisiguayo,1,1,85,1,1,25.0,1,0.0,1.0,150.0,0.0
3676,1322,SLV,1197,15812,Salinas de Sisiguayo,1,1,40,4,1,100.0,1,70.0,,,70.0
3677,1321,SLV,1197,15812,Salinas de Sisiguayo,1,1,93,3,0,,1,10.0,,,10.0
3678,1320,SLV,1197,15812,Salinas de sisiguayo,1,1,74,1,1,0.0,1,0.0,1.0,50.0,0.0
3679,1319,SLV,1197,15812,Salinas de sisiguayo,1,2,51,6,0,,1,300.0,1.0,200.0,300.0
3680,1318,SLV,1197,15812,Salinas de sisiguayo,1,1,24,2,0,,1,30.0,1.0,275.0,30.0
3681,1317,SLV,1197,15812,Salinas de sisiguayo,1,1,23,3,1,20.0,1,300.0,1.0,200.0,300.0
3841,1157,SLV,1197,15827,"Ojo de agua, caserio los miranda",1,1,29,4,0,,1,0.0,1.0,240.0,0.0
3842,1156,SLV,1197,15827,"Ojo de agua, caserio los ayala",1,1,43,6,1,,1,0.0,1.0,300.0,0.0
3843,1155,SLV,1197,15827,"Ojo de agua, caserio los granados",1,1,50,8,1,80.0,1,130.0,,,130.0
3844,1154,SLV,1197,15827,"Ojo de agua, los granados",1,1,38,5,0,,1,200.0,1.0,150.0,200.0
3845,1153,SLV,1197,15827,"Ojo de agua,los granados",1,1,72,3,0,,1,175.0,,,175.0
3846,1152,SLV,1197,15827,"Ojo de agua,los granados",1,1,48,4,1,100.0,1,600.0,,,600.0
3847,1151,SLV,1197,15827,"Ojo de agua, caserio los miranda",1,1,47,4,0,,1,0.0,,,0.0
3848,1150,SLV,1197,15827,"Ojo de agua,caserio los miranda",1,1,58,4,0,,1,0.0,,,0.0
3849,1149,SLV,1197,15827,"Ojo de agua, caserio los ayala",1,1,61,1,1,,1,100.0,,,100.0
3850,1148,SLV,1197,15827,Ojo de agua caserio los ayala,1,2,34,3,1,15.0,1,400.0,,,400.0
3851,1147,SLV,1197,15827,"Oji de agua, los granados.",1,1,20,3,1,,2,0.0,1.0,288.0,0.0
3853,1145,SLV,1197,15827,Caserio Los Miranda,1,2,44,5,1,100.0,1,3600.0,1.0,100.0,3600.0
3854,1144,SLV,1197,15827,Caser_o los Ayala,1,2,65,3,1,20.0,1,0.0,1.0,120.0,0.0
3855,1143,SLV,1197,15827,Ojo de agua,1,1,26,5,0,,1,180.0,1.0,300.0,180.0
3856,1142,SLV,1197,15827,Ojo de agua,1,1,72,1,0,,1,300.0,,,300.0
3858,1140,SLV,1197,15827,La Escuelita,1,1,54,5,0,,1,0.0,1.0,80.0,0.0
3859,1139,SLV,1197,15827,La Escuelita,1,1,34,3,0,,1,50.0,1.0,80.0,50.0
3860,1138,SLV,1197,15827,La Escuelita,1,1,20,3,0,,1,15.0,1.0,80.0,15.0
3861,1137,SLV,1197,15827,La Escuelita,1,1,22,5,0,,1,100.0,1.0,150.0,100.0
3862,1136,SLV,1197,15827,La Escuelita,1,1,28,4,0,,1,40.0,1.0,80.0,40.0
3863,1135,SLV,1197,15827,La Escuelita,1,1,26,3,0,,1,100.0,1.0,35.0,100.0
3864,1134,SLV,1197,15827,La Escuelita,1,2,47,3,0,,1,150.0,1.0,200.0,150.0
3865,1133,SLV,1197,15827,La Escuela,1,1,24,4,1,,1,250.0,1.0,70.0,250.0
3866,1132,SLV,1197,15827,La Escuela,1,1,44,3,0,,1,300.0,1.0,180.0,300.0
3867,1131,SLV,1197,15827,La Escuelita,1,1,70,4,1,,1,200.0,1.0,50.0,200.0
3895,1103,SLV,1197,15827,Canton la pe_a,1,1,30,7,0,,1,0.0,,,0.0
3896,1102,SLV,1197,15827,Canton la pe_a,2,1,56,2,0,,1,0.0,,,0.0
3897,1101,SLV,1197,15827,"Comunidad la escuelita, canton la pe_a",2,1,60,6,1,20.0,1,660.0,,,660.0
3898,1100,SLV,1197,15827,Caserio la escuela,1,1,81,3,0,,1,0.0,,,0.0
3899,1099,SLV,1197,15827,Cacerio la escuela,1,1,24,5,0,,1,0.0,1.0,240.0,0.0
3900,1098,SLV,1197,15827,Caserio la escuelita,1,1,56,4,1,15.0,1,500.0,1.0,150.0,500.0
3901,1097,SLV,1197,15827,Caserio laescuelita,1,2,47,5,1,,1,400.0,1.0,300.0,400.0
3902,1096,SLV,1197,15827,Caserio la escuelita,1,1,38,7,1,,1,6.0,1.0,360.0,6.0
3903,1095,SLV,1197,15827,Caserio la escuelita,1,1,50,7,1,10.0,1,150.0,,,150.0
3904,1094,SLV,1197,15827,CASERIO LA pe_a ,1,2,76,2,1,,1,90.0,1.0,60.0,90.0
3905,1093,SLV,1197,15827,CASERIO LA escuelita ,1,1,30,4,1,50.0,1,80.0,1.0,280.0,80.0
3906,1092,SLV,1197,15827,CASERIO LA escuelita ,1,1,34,6,0,,1,0.0,1.0,210.0,0.0
3907,1091,SLV,1197,15827,Caser_o la escuela,1,2,83,4,1,25.0,1,250.0,,,250.0
3908,1090,SLV,1197,15827,Caser_o la escuela,1,1,24,6,1,,1,30.0,1.0,250.0,30.0
3909,1089,SLV,1197,15827,Caser_o la Escuela,1,1,52,4,1,20.0,1,0.0,1.0,150.0,0.0
3910,1088,SLV,1197,15812,San Marcos Lempa,1,2,23,4,0,,1,25.0,1.0,240.0,25.0
3911,1087,SLV,1197,15812,San Marcos Lempa,1,2,73,4,0,,1,0.0,1.0,240.0,0.0
3912,1086,SLV,1197,15812,San Marcos Lempa,1,2,59,4,1,,1,30.0,1.0,300.0,30.0
3914,1084,SLV,1197,15827,Puerto parada,2,1,76,3,1,,1,0.0,1.0,300.0,0.0
3915,1083,SLV,1197,15827,Paniagua,1,2,65,3,1,,1,200.0,1.0,150.0,200.0
3916,1082,SLV,1197,15827,Paniagua,1,1,43,4,0,,1,100.0,1.0,200.0,100.0
3918,1080,SLV,1197,15812,San marcos lempa,1,1,58,4,0,,1,50.0,1.0,300.0,50.0
3919,1079,SLV,1197,15812,San marcos lempa,1,2,50,3,1,30.0,1,100.0,1.0,250.0,100.0
3920,1078,SLV,1197,15812,San marcos lempa,1,1,29,4,1,30.0,1,250.0,1.0,300.0,250.0
3921,1077,SLV,1197,15827,Puerto parada ,2,2,35,2,1,,1,0.0,1.0,600.0,0.0
3922,1076,SLV,1197,15827,Paniagua,1,1,36,5,0,,1,700.0,1.0,200.0,700.0
3923,1075,SLV,1197,15827,Paniagua,1,1,58,7,0,,1,25.0,1.0,500.0,25.0
3924,1074,SLV,1197,15827,Paniagua,1,2,27,3,0,,1,200.0,1.0,200.0,200.0
3925,1073,SLV,1197,15827,Cant_n Puerto Parada,2,2,35,3,1,,1,0.0,1.0,350.0,0.0
3926,1072,SLV,1197,15812,San marcos lempa,1,1,18,3,1,,2,4.1,,,0.1681
3927,1071,SLV,1197,15812,San marcos lempa ,1,1,48,5,0,,1,90.0,1.0,150.0,90.0
3928,1070,SLV,1197,15827,Puerto Parada,2,1,30,4,1,,1,150.0,,,150.0
3929,1069,SLV,1197,15827,Paniagua,1,2,30,2,0,,1,30.0,1.0,300.0,30.0
3930,1068,SLV,1197,15827,Paniagua,1,1,69,1,0,,1,900.0,1.0,70.0,900.0
3931,1067,SLV,1197,15827,Colonia Paniagua,1,2,71,4,1,,1,400.0,1.0,300.0,400.0
3932,1066,SLV,1197,15827,Puerto parada,2,1,40,6,1,,1,180.0,1.0,100.0,180.0
3933,1065,SLV,1197,15827,Comunidad paniagua,1,1,60,3,1,50.0,1,200.0,1.0,190.0,200.0
3934,1064,SLV,1197,15827,Colinia Paniagua,1,1,61,2,0,,1,0.0,1.0,180.0,0.0
3935,1063,SLV,1197,15827,Comunidad Paniagua,1,1,24,8,1,20.0,1,180.0,1.0,800.0,180.0
3936,1062,SLV,1197,15827,Colonia Paniagua,1,1,23,5,1,,1,0.0,1.0,275.0,0.0
3937,1061,SLV,1197,15827,Puerto Parada,2,1,51,18,1,,1,75.0,,,75.0
3938,1060,SLV,1197,15827,Comunidad Paniagua,1,2,60,1,0,,1,10.0,1.0,150.0,10.0
3940,1058,SLV,1197,15827,Comunidad Paniagua,1,2,71,10,1,25.0,1,300.0,1.0,350.0,300.0
3941,1057,SLV,1197,15812,San Marcos Lempa,1,1,39,3,0,,1,20.0,1.0,120.0,20.0
3942,1056,SLV,1197,15812,San Marcos Lempa,1,1,54,3,0,,1,20.0,1.0,100.0,20.0
3943,1055,SLV,1197,15812,San Marcos Lempa,1,1,30,4,0,,1,10.0,,,10.0
3944,1054,SLV,1197,15827,"Ojo de agua, los miranda",1,2,65,5,0,,1,40.0,1.0,150.0,40.0
3945,1053,SLV,1197,15827,"Ojo de agua, los ayala",1,1,24,3,1,,1,90.0,1.0,300.0,90.0
3946,1052,SLV,1197,15812,San Marcos Lempa,1,1,29,5,0,,1,0.0,1.0,200.0,0.0
3947,1051,SLV,1197,15812,San Marcos Lempa,1,1,30,5,0,,1,600.0,1.0,300.0,600.0
3948,1050,SLV,1197,15812,San  Marcos Lempa,1,2,51,5,0,,1,300.0,1.0,1500.0,300.0
3949,1049,SLV,1197,15827,La Escuela,1,2,40,8,1,,1,3000.0,1.0,600.0,3000.0
3950,1048,SLV,1197,15827,Puerto Parada,2,2,44,5,1,,1,0.0,,,0.0
3951,1047,SLV,1197,15827,La Escuela,1,2,67,8,1,,1,800.0,,,800.0
3952,1046,SLV,1197,15827,La Escuela,1,2,48,5,1,,1,600.0,1.0,200.0,600.0
3953,1045,SLV,1197,15827,Comunidad Paniagua,1,1,60,5,0,,1,700.0,1.0,350.0,700.0
3954,1044,SLV,1197,15827,Comunidad Paniagua,1,1,23,2,0,,1,60.0,1.0,150.0,60.0
3955,1043,SLV,1197,15827,Brisas del mar,2,2,52,4,1,30.0,1,300.0,1.0,300.0,300.0
3956,1042,SLV,1197,15827,Colonia paniagua,1,1,73,5,1,50.0,1,200.0,1.0,300.0,200.0
3957,1041,SLV,1197,15827,Paniagua,1,1,40,5,0,,1,30.0,,,30.0
3959,1039,SLV,1197,15827,Cant_n El Cerrito,1,2,53,5,1,,1,100.0,1.0,250.0,100.0
3960,1038,SLV,1197,15827,Cant_n El Cerrito,1,1,34,6,1,,1,60.0,1.0,200.0,60.0
3961,1037,SLV,1197,15827,Cant_n El Cerrito,1,2,49,6,1,100.0,1,1600.0,1.0,250.0,1600.0
3962,1036,SLV,1197,15827,Puerto parada,2,1,49,6,0,,1,700.0,1.0,70.0,700.0
3963,1035,SLV,1197,15827,Puerto parada,2,2,50,4,0,,1,0.0,1.0,300.0,0.0
3964,1034,SLV,1197,15827,Paniagua,1,1,27,3,0,,1,300.0,1.0,100.0,300.0
3965,1033,SLV,1197,15827,Paniagua,1,1,58,3,0,,1,84.0,1.0,120.0,84.0
3966,1032,SLV,1197,15827,El cerrito,1,1,46,6,0,,1,180.0,1.0,80.0,180.0
3967,1031,SLV,1197,15827,El cerrito,1,1,75,5,1,50.0,1,180.0,,,180.0
3968,1030,SLV,1197,15827,El cerrito,1,2,38,4,1,,1,60.0,1.0,60.0,60.0
3969,1029,SLV,1197,15827,El cerrito,1,2,38,3,0,,1,200.0,1.0,250.0,200.0
3970,1028,SLV,1197,15827,El cerrito,1,1,59,5,1,,1,200.0,1.0,200.0,200.0
3971,1027,SLV,1197,15827,El cerrito,1,2,65,7,0,,1,25.0,1.0,150.0,25.0
3973,1025,SLV,1197,15827,La escuela canton el cerrito,1,1,44,4,0,,1,600.0,1.0,300.0,600.0
3974,1024,SLV,1197,15827,"La escuela, canton el cerrito",1,1,42,7,1,,1,0.0,1.0,250.0,0.0
3975,1023,SLV,1197,15827,La escuela canton el cerrito,1,2,75,1,1,,1,325.0,1.0,200.0,325.0
3976,1022,SLV,1197,15827,Cant_n el cerrito,1,2,45,2,0,,1,240.0,,,240.0
3977,1021,SLV,1197,15827,Cant_n el cerrito,1,1,70,2,1,40.0,1,30.0,,,30.0
3978,1020,SLV,1197,15827,Cant_n el cerrito,1,1,46,5,1,,1,0.0,1.0,300.0,0.0
3979,1019,SLV,1197,15827,Canton el cerrito,1,2,62,4,0,,1,0.0,,,0.0
3980,1018,SLV,1197,15810,Analco linea ferria,1,1,30,10,1,,1,0.0,1.0,420.0,0.0
3981,1017,SLV,1197,15810,Colonoa ereguayquin,2,1,26,4,0,,1,0.0,1.0,200.0,0.0
3982,1016,SLV,1197,15810,Los encuentros,1,2,34,3,0,,1,0.0,1.0,650.0,0.0
3983,1015,SLV,1197,15812,San Marcos Lempa,1,1,30,5,0,,1,0.0,1.0,100.0,0.0
3984,1014,SLV,1197,15812,San Marcos Lempa,1,2,56,7,0,,1,0.0,1.0,150.0,0.0
3985,1013,SLV,1197,15812,San Marcos Lempa,1,1,30,4,0,,1,0.0,1.0,50.0,0.0
3986,1012,SLV,1197,15812,San Marcos Lempa,1,1,26,2,0,,1,0.0,,,0.0
3987,1011,SLV,1197,15812,San Marcos Lempa,1,1,59,7,0,,1,50.0,1.0,125.0,50.0
3988,1010,SLV,1197,15810,Canton Analcon,1,2,50,1,0,,1,0.0,1.0,250.0,0.0
3989,1009,SLV,1197,15810,Canto Analto,1,2,40,5,1,,1,300.0,1.0,120.0,300.0
3990,1008,SLV,1197,15810,analco,1,2,46,2,1,,1,40.0,1.0,150.0,40.0
3991,1007,SLV,1197,15810,Caserio,1,1,68,5,1,40.0,1,300.0,1.0,500.0,300.0
3992,1006,SLV,1197,15810,Caserio,1,2,20,5,0,,1,60.0,1.0,300.0,60.0
3993,1005,SLV,1197,15810,Caserio,1,2,72,2,1,70.0,1,200.0,1.0,400.0,200.0
3994,1004,SLV,1197,15810,Canton analco,1,2,52,3,0,,1,1500.0,1.0,350.0,1500.0
3995,1003,SLV,1197,15810,Canton ,1,2,29,4,1,20.0,1,600.0,1.0,150.0,600.0
3996,1002,SLV,1197,15810,Canton analco,1,2,42,4,0,,1,300.0,1.0,100.0,300.0
3997,1001,SLV,1197,15810,Caserio los martinez,1,1,24,7,0,,1,40.0,,,40.0
3998,1000,SLV,1197,15810,Canton analco,1,2,29,4,0,,1,0.0,1.0,120.0,0.0
3999,999,SLV,1197,15810,Canton analco,1,2,52,4,1,,1,0.0,1.0,300.0,0.0
4000,998,SLV,1197,15810,Canron analco,1,2,34,8,1,,1,5.0,1.0,300.0,5.0
4001,997,SLV,1197,15823,El nisperal,1,2,39,6,1,30.0,1,400.0,,,400.0
4002,996,SLV,1197,15827,Puerto parada,2,1,45,5,1,,1,400.0,1.0,300.0,400.0
4003,995,SLV,1197,15827,Paniagua,1,1,45,4,1,10.0,1,200.0,,,200.0
4004,994,SLV,1197,15827,Paniagua,1,2,28,6,1,10.0,1,600.0,1.0,200.0,600.0
4005,993,SLV,1197,15827,El nisperal,1,1,54,2,1,,1,300.0,1.0,200.0,300.0
4006,992,SLV,1197,15823,El nisperal,1,1,40,2,1,,1,10.0,1.0,150.0,10.0
4007,991,SLV,1197,15827,Puerto Parada,2,2,33,4,1,,1,2.0,1.0,400.0,2.0
4008,990,SLV,1197,15827,Paniagua,1,1,48,2,0,,1,200.0,1.0,40.0,200.0
4009,989,SLV,1197,15827,Paniagua,1,1,21,5,0,,1,20.0,1.0,108.0,20.0
4010,988,SLV,1197,15827,Paniagua,1,2,44,2,0,,1,25.0,1.0,100.0,25.0
4011,987,SLV,1197,15827,Puerto Parada,2,2,17,8,1,,1,200.0,,,200.0
4012,986,SLV,1197,15827,Colonia Paniagua,1,1,44,6,0,,1,45.0,1.0,100.0,45.0
4013,985,SLV,1197,15827,Colonia Paniagua,1,1,55,5,1,,1,60.0,1.0,100.0,60.0
4014,984,SLV,1197,15827,Comunidad Paniagua,1,1,56,6,1,,1,250.0,1.0,1200.0,250.0
4015,983,SLV,1197,15812,El calvario,2,2,69,2,1,,1,0.0,,,0.0
4016,982,SLV,1197,15812,El calvario,2,2,58,5,0,,1,100.0,,,100.0
4017,981,SLV,1197,15812,El calvario,2,2,50,5,0,,1,300.0,,,300.0
4018,980,SLV,1197,15812,Barrio el calvario,2,2,63,2,1,50.0,1,300.0,,,300.0
4019,979,SLV,1197,15812,Barrio,2,1,30,3,0,,1,90.0,,,90.0
4020,978,SLV,1197,15812,Barrio el calvario,2,1,50,4,0,,1,70.0,,,70.0
4021,977,SLV,1197,15812,Barrio el calvario,2,2,55,7,1,,1,0.0,1.0,270.0,0.0
4022,976,SLV,1197,15812,Barrio el Calvario,2,2,57,5,0,,1,300.0,,,300.0
4023,975,SLV,1197,15812,Barrio el Calvario,2,1,18,12,0,,1,100.0,,,100.0
4025,973,SLV,1197,15812,Barrio elcalvario,2,1,36,0,1,,1,250.0,1.0,100.0,250.0
4026,972,SLV,1197,15812,Barrio el calvario,2,1,38,5,0,,1,500.0,,,500.0
4027,971,SLV,1197,15812,Barrio el calvario,2,2,88,1,1,,1,0.0,1.0,100.0,0.0
4028,970,SLV,1197,15812,Barrio el calvario,2,1,28,5,0,,1,50.0,1.0,50.0,50.0
4029,969,SLV,1197,15812,Barrio la merced,2,2,55,5,1,,1,100.0,1.0,500.0,100.0
4030,968,SLV,1197,15812,Barrio el calvario ,2,1,35,8,0,,1,0.0,,,0.0
4031,967,SLV,1197,15812,Barrio el calvario ,2,1,76,3,1,,1,3.0,1.0,500.0,3.0
4032,966,SLV,1197,15812,Barrio el calvario,2,2,38,5,1,,1,0.0,1.0,500.0,0.0
4033,965,SLV,1197,15812,Barrio el calvario,2,1,87,5,0,,1,100.0,,,100.0
4034,964,SLV,1197,15812,Barrio el calvario,2,1,24,6,0,,1,0.0,,,0.0
4035,963,SLV,1197,15812,Barrio el calvario,1,2,26,7,0,,1,10.0,,,10.0
4036,962,SLV,1197,15812,Barrio calvario,2,1,37,4,0,,1,40.0,,,40.0
4037,961,SLV,1197,15812,Barrio el Calvario,2,1,62,4,1,,1,15.0,1.0,200.0,15.0
4058,940,SLV,1197,15819,Cant_n buenos Aires ,1,1,30,3,0,,1,50.0,1.0,75.0,50.0
4059,939,SLV,1184,15574,Los najarros ,1,1,24,4,0,,1,0.0,1.0,160.0,0.0
4207,791,SLV,1197,15820,San cristobal,1,1,27,3,1,25.0,1,25.0,1.0,200.0,25.0
4938,60,SLV,1184,15567,CANTO TULAPA ,1,2,48,1,0,,1,0.0,,,0.0
4959,39,SLV,1184,15574,Los Pineda,1,2,21,6,0,,1,500.0,1.0,300.0,500.0
4960,38,SLV,1197,15818,Las Palmeras,1,1,35,7,1,,1,20.0,1.0,500.0,20.0
4961,37,SLV,1184,15574,Caser_o Los Silvas,1,2,76,2,0,,1,150.0,,,150.0
4962,36,SLV,1197,15818,El Tercio,1,1,47,3,1,100.0,1,1200.0,1.0,175.0,1200.0
4963,35,SLV,1197,15808,El congo,1,1,24,4,1,25.0,1,40.0,,,40.0
4964,34,SLV,1197,15808,La anchila ,1,1,41,4,0,,1,450.0,1.0,400.0,450.0
4965,33,SLV,1197,15818,Las Palmeras,1,1,30,8,0,,1,0.0,1.0,400.0,0.0
4967,31,SLV,1197,15818,Las Palmeras,1,1,29,3,1,,1,20.0,1.0,100.0,20.0
