,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
15,4983,HND,901726,1021451,El Cerro Bonito,1,2,60,6,1,20.0,2,164.0,,,6.724
16,4982,HND,901726,1021451,El Cerro Bonito ,1,1,65,4,1,25.0,2,164.0,,,6.724
17,4981,HND,901726,1021451,El Cerro Bonito,1,1,59,4,0,,2,24.6,,,1.0086000000000002
18,4980,HND,901726,1021451,El Cerro Bonito,1,2,42,6,0,,2,20.5,,,0.8405
334,4664,HND,901732,1021545,Colonia torocagua,2,1,39,7,0,,2,123.0,,,5.043
335,4663,HND,901732,1021545,Colonia torocagua,2,2,47,3,0,,2,0.0,,,0.0
336,4662,HND,901732,1021545,Aldea rio abajo,1,1,45,6,0,,2,61.5,,,2.5215
337,4661,HND,901732,1021545,Col. La laguna,2,1,35,6,1,25.0,2,410.0,,,16.810000000000002
338,4660,HND,901732,1021545,Barrio abajo,1,1,35,4,0,,2,143.5,,,5.883500000000001
339,4659,HND,901732,1021545,Barrio abajo,1,1,48,5,0,,2,123.0,2.0,205.0,5.043
354,4644,HND,901732,1021569,Caser_o el B_falo ,1,1,40,4,0,,2,41.0,2.0,328.0,1.681
355,4643,HND,901732,1021557,Apasinigua ,1,1,53,5,0,,2,82.0,,,3.362
356,4642,HND,901732,1021557,Apasinigua ,1,1,43,3,0,,2,164.0,,,6.724
357,4641,HND,901732,1021557,Apasinigua ,2,1,50,8,0,,2,41.0,2.0,164.0,1.681
358,4640,HND,901732,1021557,Apasinigua ,2,2,48,5,0,,2,0.0,,,0.0
359,4639,HND,901732,1021557,Apasinigua ,2,1,19,4,0,,2,24.6,,,1.0086000000000002
360,4638,HND,901732,1021557,Apasinigua ,2,1,35,5,1,20.0,2,266.5,,,10.9265
361,4637,HND,901732,1021557,Apasinigua,2,1,33,6,0,,2,205.0,,,8.405000000000001
362,4636,HND,901732,1021557,Apacinigua,1,1,23,3,0,,2,0.0,,,0.0
363,4635,HND,901732,1021557,Apacinigua,1,1,45,5,0,,2,0.0,,,0.0
364,4634,HND,901732,1021557,Apacinigua,1,1,42,8,0,,2,129.15,,,5.2951500000000005
365,4633,HND,901732,1021557,Apacinigua,1,1,38,4,0,,2,0.0,2.0,41.0,0.0
366,4632,HND,901732,1021557,Apacinigua,1,1,31,4,0,,2,20.5,,,0.8405
367,4631,HND,901732,1021557,Apacinigua,1,1,23,3,0,,2,32.8,,,1.3448
368,4630,HND,901732,1021557,Apacinigua,1,1,50,6,0,,2,205.0,,,8.405000000000001
369,4629,HND,901732,1021557,Apacinigua,1,1,47,4,0,,2,205.0,,,8.405000000000001
533,4465,HND,901732,1021569,Barrio Nuevo Progreso,2,1,44,6,0,,2,246.0,,,10.086
534,4464,HND,901732,1021569,Barrio Santa Barbara,2,1,60,5,1,,2,246.0,2.0,410.0,10.086
535,4463,HND,901732,1021569,Barrio San Manuel,2,2,38,4,1,,2,61.5,2.0,779.0,2.5215
536,4462,HND,901732,1021569,Aldea El Pedregal. ,1,1,45,4,1,,2,41.0,2.0,410.0,1.681
537,4461,HND,901732,1021569,Aldea El Pedregal,1,1,56,1,1,,2,205.0,,,8.405000000000001
538,4460,HND,901732,1021569,Aldea Monte Le_n ,1,1,40,5,0,,2,12.3,2.0,410.0,0.5043000000000001
539,4459,HND,901732,1021569,Aldea Monte Le_n ,1,1,43,3,0,,2,184.5,2.0,656.0,7.564500000000001
545,4453,HND,901726,1021449,El Desvio,1,2,25,4,0,,2,49.2,2.0,328.0,2.0172000000000003
546,4452,HND,901726,1021449,El desvio,1,1,67,1,0,,2,20.5,,,0.8405
547,4451,HND,901726,1021449,El Desvio,1,1,66,5,0,,2,0.0,2.0,348.5,0.0
548,4450,HND,901726,1021449,El Desvio,1,1,50,3,0,,2,12.3,2.0,266.5,0.5043000000000001
555,4443,HND,901732,1021558,Jicarito ,1,1,45,4,0,,2,123.0,,,5.043
556,4442,HND,901732,1021545,Zambrano,1,1,29,5,0,,2,1.64,,,0.06724
557,4441,HND,901732,1021545,Zambrano,1,1,38,6,0,,2,0.0,,,0.0
558,4440,HND,901732,1021545,Zambrano,1,1,46,2,0,,2,82.0,,,3.362
559,4439,HND,901732,1021545,Zambrano,1,2,34,5,0,,2,1025.0,2.0,779.0,42.025
560,4438,HND,901732,1021545,Zambrano,1,1,48,4,0,,2,12.3,,,0.5043000000000001
562,4436,HND,901732,1021545,Zambrano,1,1,36,5,1,30.0,2,82.0,,,3.362
564,4434,HND,901732,1021545,Zambrano,1,1,55,5,1,,2,246.0,,,10.086
566,4432,HND,901732,1021545,Zambrano,1,1,61,8,0,,2,8.2,,,0.3362
569,4429,HND,901732,1021543,Comunidad ,1,2,41,5,0,,2,41.0,,,1.681
570,4428,HND,901732,1021543,Comunidad ,1,2,21,3,0,,2,0.0,2.0,131.2,0.0
571,4427,HND,901732,1021543,Comunidad ,1,1,44,5,0,,2,0.0,2.0,41.0,0.0
572,4426,HND,901732,1021543,Comunidad ,1,1,36,5,0,,2,123.0,,,5.043
573,4425,HND,901732,1021543,Comunidad ,1,2,33,4,0,,2,0.0,2.0,82.0,0.0
574,4424,HND,901732,1021543,Comunidad ,1,1,29,3,1,25.0,2,0.0,2.0,205.0,0.0
575,4423,HND,901732,1021545,Aldea Zambrano,1,2,61,5,1,,2,123.0,2.0,246.0,5.043
576,4422,HND,901732,1021545,Aldea Zambrano,1,1,51,4,0,,2,15.58,2.0,369.0,0.63878
577,4421,HND,901732,1021545,Aldea Zambrano,1,1,76,2,0,,2,9.84,,,0.40344
578,4420,HND,901732,1021545,Aldea Zambrano,1,1,65,4,1,,2,102.5,2.0,98.4,4.202500000000001
579,4419,HND,901732,1021545,Aldea Zambrano,1,1,68,6,0,,2,0.0,,,0.0
580,4418,HND,901732,1021545,Aldea ce Zambrano,1,1,38,4,0,,2,0.0,2.0,287.0,0.0
581,4417,HND,901732,1021545,Aldea de Zambrano,1,1,60,3,0,,2,67.24,,,2.75684
582,4416,HND,901732,1021558,Jicarito ,1,1,40,3,0,,2,246.0,,,10.086
583,4415,HND,901732,1021553,Pie de la cuesta,1,1,37,5,0,,2,0.0,,,0.0
584,4414,HND,901732,1021548,Santa Ines,1,1,80,2,0,,2,123.0,,,5.043
585,4413,HND,901732,1021558,Jicarito,1,2,32,2,0,,2,102.5,,,4.202500000000001
606,4392,HND,901732,1021560,El centro,2,1,54,5,1,50.0,2,2050.0,,,84.05
607,4391,HND,901732,1021560,Barrio san cristobal ,2,1,58,6,1,25.0,2,410.0,,,16.810000000000002
608,4390,HND,901732,1021560,Brisas del campo,2,1,54,5,1,20.0,2,615.0,,,25.215
609,4389,HND,901732,1021560,Barrio el centro,2,1,56,4,0,,2,328.0,,,13.448
610,4388,HND,901732,1021560,Barrio san Martin,2,1,58,5,1,30.0,2,451.0,,,18.491
611,4387,HND,901732,1021560,Mi esperanza ,1,1,39,5,0,,2,615.0,,,25.215
612,4386,HND,901732,1021548,Caserio Santa Ines,1,1,22,2,0,,2,410.0,2.0,205.0,16.810000000000002
613,4385,HND,901732,1021546,El pedernal,1,1,20,3,0,,2,12.3,,,0.5043000000000001
614,4384,HND,901732,1021546,El pedernal,1,1,19,2,0,,2,12.3,,,0.5043000000000001
615,4383,HND,901732,1021546,El Porvenir,1,1,46,5,0,,2,12.3,,,0.5043000000000001
616,4382,HND,901732,1021546,El pedernal,1,1,52,3,0,,2,20.5,,,0.8405
617,4381,HND,901732,1021546,El pedernal,1,1,79,2,0,,2,12.3,,,0.5043000000000001
618,4380,HND,901732,1021548,El pedrero,1,1,61,2,0,,2,20.5,,,0.8405
619,4379,HND,901732,1021548,Caserio Agua Caliente,1,2,21,3,0,,2,123.0,2.0,184.5,5.043
620,4378,HND,901732,1021548,Caserio Agua Caliente,1,2,55,3,0,,2,41.0,,,1.681
637,4361,HND,901726,1021451,Cerro bonito,1,2,52,3,0,,2,0.0,,,0.0
638,4360,HND,901726,1021451,Cerro bonito ,1,1,28,2,0,,2,0.0,,,0.0
639,4359,HND,901726,1021451,Cerro bonito ,1,2,35,0,0,,2,0.0,,,0.0
640,4358,HND,901726,1021451,Cerro bonito ,1,1,62,0,1,,2,0.0,,,0.0
641,4357,HND,901732,1021547,Colonia Cerro Grande ,2,2,30,4,0,,2,82.0,,,3.362
642,4356,HND,901732,1021547,Colonia Cerro Grande ,2,2,40,5,0,,2,20.5,,,0.8405
643,4355,HND,901732,1021547,Colonia Cerro Grande ,2,1,83,2,0,,2,20.5,2.0,123.0,0.8405
644,4354,HND,901732,1021547,Colonia Cerro Grande,2,1,78,2,0,,2,0.0,,,0.0
645,4353,HND,901732,1021547,Barrio el Centro ,2,1,46,5,0,,2,20.5,,,0.8405
646,4352,HND,901726,1021451,Cerro Bonito,1,1,45,5,0,,2,0.0,2.0,82.0,0.0
647,4351,HND,901726,1021451,Cerro Bonito,1,2,55,5,1,20.0,2,0.0,2.0,143.5,0.0
648,4350,HND,901726,1021451,Cerro Bonito,1,2,50,4,0,,2,0.0,2.0,49.2,0.0
649,4349,HND,901726,1021451,Cerro Bonito,1,1,35,5,0,,2,0.0,,,0.0
652,4346,HND,901732,1021567,Canton ,1,1,53,4,1,,2,0.0,,,0.0
653,4345,HND,901732,1021567,Canton ,1,1,26,3,1,,2,0.0,2.0,902.0,0.0
654,4344,HND,901732,1021567,Canton,1,1,52,4,1,,2,0.0,,,0.0
655,4343,HND,901732,1021567,Canton,1,1,52,2,0,,2,0.0,,,0.0
729,4269,HND,901732,1021557,Sabanagrande,2,1,35,6,0,,2,82.0,2.0,98.4,3.362
730,4268,HND,901732,1021557,Sabanagrande,2,1,29,3,0,,2,82.0,,,3.362
731,4267,HND,901732,1021557,Sabanagrande,2,1,23,5,0,,2,328.0,,,13.448
732,4266,HND,901732,1021557,Sabanagrande,2,1,81,0,0,,2,0.0,,,0.0
733,4265,HND,901732,1021557,Sabanagrande,2,1,86,3,0,,2,270.6,2.0,24.6,11.094600000000002
734,4264,HND,901732,1021544,Malagua,1,1,43,4,0,,2,41.0,2.0,41.0,1.681
735,4263,HND,901732,1021544,Malagua,1,1,43,3,1,20.0,2,28.7,,,1.1767
736,4262,HND,901732,1021544,Malagua,1,2,30,2,0,,2,8.2,,,0.3362
737,4261,HND,901732,1021544,Malagua,1,1,42,3,0,,2,20.5,,,0.8405
738,4260,HND,901732,1021544,Malagua,1,2,48,5,0,,2,53.3,,,2.1853
763,4235,HND,901732,1021557,Sabanagrande ,2,2,68,4,0,,2,0.0,,,0.0
764,4234,HND,901732,1021557,Sabanagrande ,2,1,41,2,0,,2,102.5,,,4.202500000000001
765,4233,HND,901732,1021557,Sabanagrande ,2,2,23,1,0,,2,0.0,,,0.0
766,4232,HND,901732,1021557,Sabanagrande ,2,1,75,2,0,,2,287.0,,,11.767000000000001
767,4231,HND,901732,1021557,Sabanagrande ,2,1,63,6,1,10.0,2,0.0,,,0.0
782,4216,HND,901732,1021553,Barrio La Quinta,1,2,66,5,0,,2,451.0,,,18.491
793,4205,HND,901732,1021548,Caserio Agua Caliente,1,1,70,2,0,,2,61.5,,,2.5215
798,4200,HND,901732,1021553,BARRIO ABAJO,1,1,46,6,1,,2,164.0,,,6.724
799,4199,HND,901732,1021553,Campo El pino,1,1,38,3,0,,2,287.0,,,11.767000000000001
800,4198,HND,901732,1021558,Jicarito ,1,2,49,6,0,,2,123.0,,,5.043
801,4197,HND,901726,1021451,Cerro bonito,1,2,35,4,0,,2,0.0,2.0,61.5,0.0
802,4196,HND,901726,1021451,Cerro bonito,1,1,26,4,0,,2,0.0,2.0,61.5,0.0
803,4195,HND,901726,1021451,Cerro bonito,1,2,66,3,1,40.0,2,82.0,2.0,246.0,3.362
804,4194,HND,901726,1021451,Cerro bonito,1,2,52,4,0,,2,82.0,2.0,82.0,3.362
805,4193,HND,901726,1021449,El Desvio,1,1,60,8,0,,2,102.5,,,4.202500000000001
806,4192,HND,901726,1021449,El Desvio,1,1,27,4,0,,2,0.0,,,0.0
807,4191,HND,901726,1021449,El Desvio,1,2,60,5,0,,2,820.0,,,33.620000000000005
808,4190,HND,901732,1021565,La ermita ,1,2,58,4,0,,2,20.5,,,0.8405
809,4189,HND,901732,1021565,La ermita ,1,1,29,4,0,,2,28.7,,,1.1767
810,4188,HND,901732,1021565,La ermita ,1,2,49,3,1,20.0,2,0.0,,,0.0
811,4187,HND,901726,1021449,El desv_o,1,1,68,2,0,,2,0.82,,,0.03362
812,4186,HND,901726,1021449,El desv_o,1,1,24,4,0,,2,0.0,2.0,287.0,0.0
813,4185,HND,901726,1021449,El desvio,1,2,38,4,0,,2,0.0,2.0,246.0,0.0
814,4184,HND,901732,1021565,La Ermita,1,1,43,5,0,,2,205.0,2.0,32.8,8.405000000000001
815,4183,HND,901732,1021565,La Ermita,1,2,17,5,0,,2,0.0,2.0,205.0,0.0
816,4182,HND,901732,1021565,La Ermita,1,2,58,6,0,,2,123.0,2.0,287.0,5.043
817,4181,HND,901732,1021563,La Cali,1,1,25,7,0,,2,20.5,,,0.8405
818,4180,HND,901732,1021563,La Cali ,1,1,38,8,0,,2,8.2,,,0.3362
819,4179,HND,901732,1021563,La Cali,1,1,37,4,1,,2,164.0,2.0,1517.0,6.724
820,4178,HND,901732,1021548,Caserio Agua Caliente,1,1,28,2,1,,2,123.0,2.0,143.5,5.043
821,4177,HND,901732,1021558,Jicarito ,1,1,46,2,1,,2,184.5,,,7.564500000000001
822,4176,HND,901732,1021569,Aldea La Mesa,1,1,52,4,0,,2,1640.0,2.0,656.0,67.24000000000001
823,4175,HND,901732,1021569,Bario La Concepcion ,2,1,27,5,0,,2,36.9,2.0,328.0,1.5129
824,4174,HND,901732,1021569,Colonia El Bufalo,1,1,38,11,0,,2,451.0,2.0,364.9,18.491
825,4173,HND,901732,1021569,Barrio San Francisco,2,1,38,3,0,,2,123.0,2.0,1025.0,5.043
826,4172,HND,901732,1021569,El Coyolito ,1,2,36,4,1,,2,205.0,2.0,615.0,8.405000000000001
827,4171,HND,901732,1021569,El Suyate ,1,1,36,6,0,,2,164.0,2.0,246.0,6.724
828,4170,HND,901732,1021569,El Hato,1,1,63,2,0,,2,8.2,2.0,98.4,0.3362
829,4169,HND,901732,1021558,Jicarito ,1,1,50,4,1,,2,205.0,,,8.405000000000001
830,4168,HND,901732,1021545,San Francisco de soroguara,1,1,26,10,0,,2,0.0,,,0.0
831,4167,HND,901732,1021545,San Francisco de soroguara,1,1,24,7,0,,2,0.0,2.0,123.0,0.0
832,4166,HND,901732,1021545,San Francisco de soroguara,1,1,27,4,1,,2,123.0,2.0,205.0,5.043
833,4165,HND,901732,1021545,San Francisco de soroguara,1,1,24,3,0,,2,20.5,2.0,328.0,0.8405
834,4164,HND,901732,1021545,San Francisco de soroguara,1,1,56,5,0,,2,41.0,2.0,164.0,1.681
835,4163,HND,901732,1021545,San Francisco de soroguara,1,1,55,8,0,,2,0.0,2.0,123.0,0.0
836,4162,HND,901732,1021545,San Francisco soroguara,1,1,53,6,0,,2,451.0,2.0,164.0,18.491
837,4161,HND,901732,1021547,Barrio el ocote ,2,1,32,3,1,,2,32.8,2.0,328.0,1.3448
838,4160,HND,901732,1021547,Colonia Santa fe ,2,1,48,5,0,,2,410.0,2.0,287.0,16.810000000000002
839,4159,HND,901732,1021547,Barrio abajo ,2,1,28,5,0,,2,205.0,2.0,410.0,8.405000000000001
840,4158,HND,901732,1021547,Barrio abajo ,2,2,18,2,1,,2,123.0,2.0,287.0,5.043
841,4157,HND,901732,1021547,Colonia Santa Fe ,2,2,18,7,1,10.0,2,20500.0,2.0,820.0,840.5
872,4126,HND,901742,1021722,Col. Santa Fe,2,2,70,2,1,30.0,2,82.0,2.0,274.7,3.362
873,4125,HND,901732,1021553,Barrio La Loma,1,1,35,2,0,,2,2.05,2.0,8.2,0.08405
874,4124,HND,901742,1021722,Col. Santa Fe,2,2,35,4,1,,2,57.4,2.0,492.0,2.3534
875,4123,HND,901732,1021567,Centro ,1,2,27,2,0,,2,123.0,,,5.043
876,4122,HND,901732,1021567,Centro ,1,1,50,8,0,,2,820.0,,,33.620000000000005
877,4121,HND,901732,1021567,Centro ,1,1,20,3,1,,2,0.0,2.0,492.0,0.0
878,4120,HND,901732,1021567,Centro ,1,2,54,3,1,,2,0.0,,,0.0
879,4119,HND,901732,1021567,Centro ,1,2,22,5,0,,2,0.0,,,0.0
885,4113,HND,901742,1021722,Col. La Yensi,2,2,50,3,1,,2,82.0,2.0,451.0,3.362
886,4112,HND,901732,1021548,Quebrachal,1,1,50,2,0,,2,0.0,,,0.0
897,4101,HND,901732,1021543,Comunidad ,1,2,44,5,1,20.0,2,20.5,,,0.8405
898,4100,HND,901732,1021543,Comunidad ,1,2,43,4,0,,2,0.0,2.0,164.0,0.0
899,4099,HND,901732,1021543,Comunidad ,1,1,48,4,1,,2,0.0,,,0.0
900,4098,HND,901732,1021543,Comunidad ,1,1,25,3,0,,2,0.0,2.0,246.0,0.0
901,4097,HND,901732,1021543,Comunidad ,1,2,52,6,0,,2,61.5,,,2.5215
902,4096,HND,901732,1021546,El pedernal,1,2,54,4,0,,2,12.3,,,0.5043000000000001
903,4095,HND,901732,1021546,El pedernal,1,2,55,7,0,,2,24.6,,,1.0086000000000002
904,4094,HND,901732,1021546,El pedernal,1,1,48,4,0,,2,12.3,,,0.5043000000000001
905,4093,HND,901732,1021546,El pedernal,1,1,35,6,0,,2,20.5,,,0.8405
906,4092,HND,901732,1021546,El pedernal,1,2,27,5,0,,2,205.0,,,8.405000000000001
907,4091,HND,901732,1021546,El pedernal,1,1,65,1,0,,2,12.3,,,0.5043000000000001
908,4090,HND,901732,1021560,Las Azules,1,2,51,6,0,,2,82.0,2.0,123.0,3.362
909,4089,HND,901732,1021560,El encino ,1,1,29,5,1,15.0,2,205.0,,,8.405000000000001
910,4088,HND,901732,1021560,Barrio san Antonio,1,1,56,4,0,,2,287.0,,,11.767000000000001
911,4087,HND,901732,1021560,Barrio san Antonio ,1,1,45,6,0,,2,82.0,2.0,123.0,3.362
912,4086,HND,901732,1021560,San Antonio,1,1,37,3,1,30.0,2,123.0,,,5.043
913,4085,HND,901732,1021560,Barrio abajo,1,1,54,5,0,,2,12.3,,,0.5043000000000001
914,4084,HND,901732,1021555,El Encino,1,2,42,4,1,40.0,2,41.0,2.0,69.7,1.681
915,4083,HND,901732,1021555,El Encino,1,1,44,5,0,,2,1025.0,,,42.025
916,4082,HND,901732,1021555,El Encino,1,1,39,4,0,,2,0.0,2.0,73.8,0.0
917,4081,HND,901732,1021555,El Encino,1,2,54,7,0,,2,393.6,2.0,106.6,16.137600000000003
918,4080,HND,901732,1021548,Caserio Santa Ines,1,2,28,4,0,,2,41.0,,,1.681
923,4075,HND,901732,1021545,San Francisco de soroguara,1,1,72,4,1,100.0,2,41.0,,,1.681
924,4074,HND,901732,1021545,San Francisco de soroguara,1,1,77,2,0,,2,451.0,2.0,94.3,18.491
925,4073,HND,901732,1021545,San Francisco de soroguara,1,1,18,8,0,,2,0.0,,,0.0
926,4072,HND,901732,1021545,San Francisco de soroguara,1,1,38,8,0,,2,41.0,2.0,82.0,1.681
927,4071,HND,901732,1021545,Francisco de soroguara,1,1,33,4,0,,2,57.4,2.0,164.0,2.3534
928,4070,HND,901732,1021545,San Francisco de soroguara,1,1,55,5,0,,2,0.0,,,0.0
929,4069,HND,901732,1021545,San Francisco de soroguara,1,1,75,3,0,,2,0.0,2.0,164.0,0.0
930,4068,HND,901732,1021545,San Francisco de soroguara,1,1,65,6,0,,2,0.0,,,0.0
931,4067,HND,901732,1021553,Barrio El Centro,1,1,39,3,0,,2,0.0,,,0.0
958,4040,HND,901732,1021564,Zarabanda ,1,1,26,4,0,,2,108.65,,,4.45465
959,4039,HND,901732,1021564,Zarabanda ,1,1,33,4,0,,2,0.0,,,0.0
960,4038,HND,901732,1021564,Zarabanda,1,1,40,4,0,,2,0.0,,,0.0
961,4037,HND,901732,1021564,Zarabanda ,1,1,40,7,0,,2,12.3,,,0.5043000000000001
962,4036,HND,901732,1021564,Zarabanda,1,1,58,9,0,,2,8.2,,,0.3362
963,4035,HND,901732,1021564,Zarabanda,1,1,53,2,0,,2,123.0,,,5.043
964,4034,HND,901732,1021564,Zarabanda,1,1,47,6,0,,2,492.0,,,20.172
965,4033,HND,901726,1021447,Agua caliente,1,1,65,4,0,,2,246.0,,,10.086
966,4032,HND,901732,1021548,Caserio Agua Caliente,1,1,85,3,1,30.0,2,205.0,,,8.405000000000001
967,4031,HND,901732,1021553,Barrio el Centro,1,2,63,4,0,,2,123.0,,,5.043
968,4030,HND,901732,1021553,Barrio El Centro,1,1,38,8,1,,2,246.0,2.0,287.0,10.086
973,4025,HND,901726,1021447,Agua Caliente,1,1,67,4,1,,2,41.0,,,1.681
974,4024,HND,901726,1021447,Agua Caliente,1,2,61,4,0,,2,820.0,,,33.620000000000005
975,4023,HND,901726,1021442,Agua caliente,1,1,58,4,0,,2,164.0,2.0,492.0,6.724
976,4022,HND,901726,1021447,Agua Caliente,1,1,44,4,0,,2,82.0,2.0,328.0,3.362
977,4021,HND,901726,1021447,Agua caliente,1,2,52,6,0,,1,8000.0,,,8000.0
978,4020,HND,901732,1021547,Barrio Arriba,2,1,26,3,0,,2,41.0,,,1.681
979,4019,HND,901732,1021547,Barrio Arriba,2,1,25,4,0,,2,123.0,,,5.043
980,4018,HND,901732,1021547,Los Laureles ,2,1,26,4,0,,2,82.0,,,3.362
981,4017,HND,901732,1021547,Los Laureles ,2,1,55,3,1,,2,205.0,,,8.405000000000001
982,4016,HND,901732,1021547,Colonia Los Laureles  ,2,1,50,4,0,,2,36.9,,,1.5129
983,4015,HND,901742,1021726,El Vertiente,1,1,62,5,1,20.0,2,123.0,,,5.043
991,4007,HND,901742,1021726,El Vertiente,1,1,45,4,0,,2,24.6,2.0,164.0,1.0086000000000002
992,4006,HND,901726,1021449,El desvio,1,1,25,3,0,,2,20.5,2.0,164.0,0.8405
993,4005,HND,901726,1021449,7 de mayo,1,2,40,1,0,,2,20.5,2.0,164.0,0.8405
994,4004,HND,901726,1021449,7 de mayo,1,1,69,3,0,,2,20.5,2.0,82.0,0.8405
995,4003,HND,901726,1021449,7 de mayo,1,2,75,5,0,,2,32.8,,,1.3448
996,4002,HND,901726,1021449,7 de mayo,1,1,20,3,0,,2,102.5,2.0,266.5,4.202500000000001
997,4001,HND,901742,1021726,El Vertiente,1,1,47,2,0,,2,82.0,2.0,137.76,3.362
998,4000,HND,901726,1021449,El Desvio,1,1,54,5,0,,2,123.0,2.0,348.5,5.043
999,3999,HND,901726,1021449,El Desvio,1,1,42,6,0,,2,20.5,2.0,328.0,0.8405
1000,3998,HND,901726,1021449,7 de mayo,1,1,31,4,0,,2,61.5,,,2.5215
1001,3997,HND,901726,1021449,7 de mayo,1,1,69,5,0,,2,205.0,,,8.405000000000001
1002,3996,HND,901726,1021449,7 de mayo,1,1,48,3,0,,2,164.0,,,6.724
1003,3995,HND,901726,1021449,7 de mayo,1,1,32,3,0,,2,123.0,2.0,246.0,5.043
1004,3994,HND,901742,1021726,El Vertiente,1,1,54,8,1,,2,123.0,,,5.043
1005,3993,HND,901732,1021565,Palmira ,1,2,70,3,1,20.0,2,41.0,,,1.681
1006,3992,HND,901732,1021565,Palmira ,1,2,65,3,1,30.0,2,0.0,,,0.0
1007,3991,HND,901732,1021565,Palmira ,1,1,56,7,0,,2,82.0,,,3.362
1008,3990,HND,901732,1021565,Palmira ,1,2,56,3,0,,2,82.0,,,3.362
1009,3989,HND,901732,1021565,Palmira ,1,1,21,4,1,,2,123.0,,,5.043
1010,3988,HND,901732,1021565,Palmira ,1,1,83,4,1,100.0,2,123.0,,,5.043
1011,3987,HND,901732,1021565,Palmira ,1,1,26,4,0,,2,0.0,,,0.0
1012,3986,HND,901732,1021565,Palmira ,1,1,53,9,0,,2,184.5,2.0,246.0,7.564500000000001
1013,3985,HND,901742,1021726,"El Vertiente
",1,2,39,3,0,,2,246.0,,,10.086
1018,3980,HND,901742,1021726,El Vertiente,1,1,76,5,1,50.0,2,1640.0,,,67.24000000000001
1026,3972,HND,901742,1021726,El Vertiente,1,1,44,4,0,,2,73.8,,,3.0258
1030,3968,HND,901726,1021451,_l tablado ,1,2,27,2,0,,2,615.0,,,25.215
1031,3967,HND,901726,1021451,_l tablado ,1,2,58,3,0,,2,0.0,,,0.0
1032,3966,HND,901726,1021451,_l tablado,1,1,74,4,0,,2,49.2,,,2.0172000000000003
1033,3965,HND,901726,1021451,_l tablado,1,1,47,2,0,,2,3280.0,,,134.48000000000002
1034,3964,HND,901726,1021451,_l tablado,1,1,24,2,0,,2,820.0,,,33.620000000000005
1035,3963,HND,901726,1021451,_l tablado ,1,2,57,1,0,,2,0.0,,,0.0
1036,3962,HND,901742,1021722,Rigoberto Delgado Mangandi,2,1,26,4,0,,2,410.0,2.0,1025.0,16.810000000000002
1037,3961,HND,901732,1021565,Palmira,1,2,42,7,0,,2,205.0,2.0,82.0,8.405000000000001
1038,3960,HND,901732,1021565,Palmira,1,2,16,5,1,,2,164.0,2.0,820.0,6.724
1039,3959,HND,901732,1021565,Palmira,1,1,21,5,0,,2,0.0,2.0,369.0,0.0
1040,3958,HND,901732,1021565,Palmira,1,1,18,7,0,,2,0.0,2.0,410.0,0.0
1041,3957,HND,901732,1021565,Palmira,1,2,78,7,1,,2,0.0,,,0.0
1042,3956,HND,901732,1021565,Palmira,1,1,39,7,1,15.0,2,102.5,2.0,410.0,4.202500000000001
1043,3955,HND,901732,1021565,Palmira,1,1,27,3,0,,2,32.8,2.0,307.5,1.3448
1044,3954,HND,901726,1021449,El desv_o,1,2,50,2,0,,2,0.0,,,0.0
1045,3953,HND,901726,1021449,El desv_o,1,1,28,4,0,,2,82.0,,,3.362
1046,3952,HND,901726,1021449,7 de mayo,1,1,55,5,0,,2,82.0,,,3.362
1047,3951,HND,901726,1021449,7 de mayo ,1,1,36,5,0,,2,61.5,,,2.5215
1048,3950,HND,901726,1021449,7 de mayo,1,1,40,4,0,,2,738.0,2.0,410.0,30.258000000000003
1049,3949,HND,901726,1021449,7 de mayo,1,1,54,5,0,,2,0.0,2.0,246.0,0.0
1050,3948,HND,901732,1021544,Curaren centro,2,2,51,6,0,,2,61.5,,,2.5215
1051,3947,HND,901732,1021544,Mandasta,1,1,36,4,0,,2,41.0,,,1.681
1052,3946,HND,901732,1021544,Mandasta,1,2,36,4,0,,2,0.0,,,0.0
1053,3945,HND,901732,1021544,Mandasta,1,1,20,3,0,,2,49.2,,,2.0172000000000003
1054,3944,HND,901732,1021544,Mandasta,1,1,44,3,0,,2,49.2,,,2.0172000000000003
1055,3943,HND,901726,1021451,El Tablado ,1,1,45,5,0,,2,143.5,2.0,184.5,5.883500000000001
1056,3942,HND,901726,1021451,El Tablado,1,1,80,2,0,,2,49.2,2.0,82.0,2.0172000000000003
1057,3941,HND,901726,1021451,El Tablado ,1,1,51,4,0,,2,49.2,2.0,12.3,2.0172000000000003
1058,3940,HND,901726,1021451,Los Limones ,1,2,55,3,1,30.0,2,61.5,2.0,102.5,2.5215
1059,3939,HND,901726,1021451,Los Limones,1,2,67,4,1,,2,102.5,1.0,100.0,4.202500000000001
1060,3938,HND,901726,1021451,El Tablado ,1,1,58,6,0,,2,61.5,,,2.5215
1061,3937,HND,901726,1021451,El Tablado,1,1,48,4,0,,2,20.5,2.0,328.0,0.8405
1062,3936,HND,901726,1021451,El Tablado ,1,2,58,7,0,,2,20.5,2.0,328.0,0.8405
1063,3935,HND,901726,1021451,Los Limones ,1,1,38,9,0,,2,246.0,2.0,246.0,10.086
